PC1
-1.2061741522702483
-0.5127449386642253
-0.45497157923129916
-0.4599845597319225
-0.36811300620069726
-0.29296793216165107
-1.1701567973202256
-1.5266574700180184
-1.2550134870485985
-0.8812734556654938
-0.3135658223374794
-0.1885887441140187
-1.0981717208904826
-0.4650968071731521
-0.5264437764679087
-0.3265697915569178
-0.41576113769177037
-0.2691438664161145
3.1944120472620696
3.2619797448348273
2.866549886929223
1.682196018554238
0.7346930704661289
0.6643128095761897
2.5659695907730375
1.0358193347956501
1.1174167599741127
0.8789279351672312
0.608673689366301
0.6599946976598107
-0.41255150661216333
-0.3831023142322641
-0.41164155965660487
-0.0807848466154659
0.11526736108217835
0.11159448427974175
-0.2452701672002745
0.07809189182508082
0.14063006440711442
0.1403818970555983
0.532436678980584
0.25498557998568977
-0.7222643613041385
-0.9072317606340681
-0.7165896011994726
-0.1999051753431486
0.019971098100032177
0.0020037818502736276
-0.6026311533833225
0.0018548814393639906
-0.04996246155717792
0.02126156832791559
0.017836858876994776
0.11204118551247016
-0.8413846900318211
-1.1168835391947896
-0.9214765666110868
-0.43814583279851405
-0.05626591228568466
-0.09329248113187255
-0.8885199423297612
